sample_id	group	workflow	name	count	level	classification_status
MG_sample_9	MG	nf-mag	g__Akkermansia	1	genus	classified
MG_sample_9	MG	nf-mag	g__Anaerotignum	1	genus	classified
MG_sample_9	MG	nf-mag	g__Bacteroides	3	genus	classified
MG_sample_9	MG	nf-mag	g__Blautia	1	genus	classified
MG_sample_9	MG	nf-mag	g__Blautia_A	1	genus	classified
MG_sample_9	MG	nf-mag	g__Chakrabartyella	1	genus	classified
MG_sample_9	MG	nf-mag	g__Halodesulfovibrio	1	genus	classified
MG_sample_9	MG	nf-mag	g__Lactobacillus	1	genus	classified
MG_sample_9	MG	nf-mag	g__Ligilactobacillus	1	genus	classified
MG_sample_9	MG	nf-mag	g__Nisaea	1	genus	classified
MG_sample_9	MG	nf-mag	g__Nitrospirillum	1	genus	classified
MG_sample_9	MG	nf-mag	g__Parabacteroides	1	genus	classified
MG_sample_9	MG	nf-mag	g__Phocaeicola	1	genus	classified
MG_sample_9	MG	nf-mag	g__Porphyromonas	2	genus	classified
MG_sample_9	MG	nf-mag	g__Porphyromonas_A	1	genus	classified
MG_sample_9	MG	nf-mag	g__Prevotella	2	genus	classified
MG_sample_9	MG	nf-mag	g__Schaedlerella	1	genus	classified
MG_sample_9	MG	nf-mag	g__Secundilactobacillus	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Asticcacaulis	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Bradyrhizobium	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Cupriavidus	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Devosia	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Devosia_A	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Duganella	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Flavobacterium	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Micromonospora	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Paraburkholderia	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Phenylobacterium	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Pseudomonas_E	2	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Rhizobium	2	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Sorangium	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Streptomyces	3	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Telluria	1	genus	classified
Plant_sample_0	Plant	MetaWRAP	g__Variovorax	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Acidovorax	2	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Asticcacaulis	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Bradyrhizobium	2	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Cupriavidus	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Devosia	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Devosia_A	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Duganella	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Flavobacterium	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Mesorhizobium	2	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Micromonospora	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Nitrobacter	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Paraburkholderia	2	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Phenylobacterium	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Pseudomonas_E	4	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Pseudoxanthomonas_A	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Rhizobium	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Sorangium	1	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Streptomyces	3	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Telluria	2	genus	classified
Plant_sample_0	Plant	MetaflowX	g__Variovorax	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Acidovorax	2	genus	classified
Plant_sample_0	Plant	nf-mag	g__Asticcacaulis	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Bradyrhizobium	2	genus	classified
Plant_sample_0	Plant	nf-mag	g__Cupriavidus	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Devosia	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Devosia_A	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Duganella	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Flavobacterium	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Mesorhizobium	2	genus	classified
Plant_sample_0	Plant	nf-mag	g__Micromonospora	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Nitrobacter	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Paraburkholderia	2	genus	classified
Plant_sample_0	Plant	nf-mag	g__Pararhizobium	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Phenylobacterium	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Pseudomonas_E	5	genus	classified
Plant_sample_0	Plant	nf-mag	g__Pseudoxanthomonas_A	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Rhizobium	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Sorangium	1	genus	classified
Plant_sample_0	Plant	nf-mag	g__Streptomyces	3	genus	classified
Plant_sample_0	Plant	nf-mag	g__Telluria	2	genus	classified
Plant_sample_0	Plant	nf-mag	g__Variovorax	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Amycolatopsis	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Arthrobacter_D	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Bradyrhizobium	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Cupriavidus	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Duganella	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Flavobacterium	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Mesorhizobium	2	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Micromonospora	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Nitrobacter	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Paraburkholderia	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Pararhizobium	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Phenylobacterium	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Pseudoduganella	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Pseudomonas_E	3	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Rhizobium	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Sorangium	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Sphingomonas	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Streptomyces	3	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Telluria	1	genus	classified
Plant_sample_1	Plant	MetaWRAP	g__Variovorax	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Acidovorax	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Amycolatopsis	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Arthrobacter_D	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Bradyrhizobium	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Cupriavidus	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Duganella	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Flavobacterium	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Mesorhizobium	2	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Micromonospora	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Nitrobacter	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Paraburkholderia	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Pararhizobium	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Phenylobacterium	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Pseudoduganella	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Pseudomonas_E	3	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Rhizobium	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Sorangium	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Sphingomonas	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Streptomyces	3	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Telluria	1	genus	classified
Plant_sample_1	Plant	MetaflowX	g__Variovorax	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Acidovorax	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Amycolatopsis	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Arthrobacter_D	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Bradyrhizobium	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Cupriavidus	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Duganella	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Flavobacterium	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Mesorhizobium	2	genus	classified
Plant_sample_1	Plant	nf-mag	g__Micromonospora	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Nitrobacter	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Paraburkholderia	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Pararhizobium	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Phenylobacterium	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Pseudoduganella	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Pseudomonas_E	3	genus	classified
Plant_sample_1	Plant	nf-mag	g__Rhizobium	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Sorangium	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Sphingomonas	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Streptomyces	3	genus	classified
Plant_sample_1	Plant	nf-mag	g__Telluria	1	genus	classified
Plant_sample_1	Plant	nf-mag	g__Variovorax	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Bradyrhizobium	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Cellvibrio	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Devosia_A	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Duganella	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Flavobacterium	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Lysobacter	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Mesorhizobium	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Micromonospora	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Nitrobacter	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Paraburkholderia	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Phenylobacterium	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Pseudomonas_E	5	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Rhizobium	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Sorangium	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Sphingomonas	1	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Streptomyces	3	genus	classified
Plant_sample_2	Plant	MetaWRAP	g__Variovorax	3	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Acidovorax	3	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Bradyrhizobium	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Devosia_A	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Duganella	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Flavobacterium	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Lysobacter	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Mesorhizobium	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Micromonospora	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Nitrobacter	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Paraburkholderia	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Phenylobacterium	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Pseudomonas_E	5	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Rhizobium	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Sorangium	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Sphingomonas	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Stenotrophomonas	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Streptomyces	3	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Telluria	1	genus	classified
Plant_sample_2	Plant	MetaflowX	g__Variovorax	2	genus	classified
Plant_sample_2	Plant	nf-mag	g__Acidovorax	3	genus	classified
Plant_sample_2	Plant	nf-mag	g__Bradyrhizobium	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Devosia_A	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Duganella	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Flavobacterium	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Lysobacter	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Mesorhizobium	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Micromonospora	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Nitrobacter	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Paraburkholderia	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Phenylobacterium	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Pseudomonas_E	5	genus	classified
Plant_sample_2	Plant	nf-mag	g__Rhizobium	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Sorangium	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Sphingomonas	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Stenotrophomonas	1	genus	classified
Plant_sample_2	Plant	nf-mag	g__Streptomyces	3	genus	classified
Plant_sample_2	Plant	nf-mag	g__Telluria	2	genus	classified
Plant_sample_2	Plant	nf-mag	g__Variovorax	2	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Acidovorax	3	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Amycolatopsis	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Bradyrhizobium	2	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Cupriavidus	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Devosia_A	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Duganella	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Micromonospora	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Nitrobacter	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Paraburkholderia	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Phenylobacterium	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Pseudomonas_E	4	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Rhizobium	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Sorangium	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Sphingomonas	1	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Streptomyces	3	genus	classified
Plant_sample_3	Plant	MetaWRAP	g__Variovorax	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Acidovorax	3	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Amycolatopsis	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Bradyrhizobium	2	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Cupriavidus	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Devosia_A	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Duganella	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Mesorhizobium	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Micromonospora	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Nitrobacter	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Paraburkholderia	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Phenylobacterium	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Pseudomonas_E	4	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Rhizobium	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Sorangium	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Sphingomonas	1	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Streptomyces	2	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Telluria	2	genus	classified
Plant_sample_3	Plant	MetaflowX	g__Variovorax	3	genus	classified
Plant_sample_3	Plant	nf-mag	g__Acidovorax	3	genus	classified
Plant_sample_3	Plant	nf-mag	g__Asticcacaulis	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Bradyrhizobium	2	genus	classified
Plant_sample_3	Plant	nf-mag	g__Cupriavidus	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Devosia_A	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Duganella	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Mesorhizobium	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Micromonospora	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Nitrobacter	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Paraburkholderia	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Phenylobacterium	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Pseudomonas_E	2	genus	classified
Plant_sample_3	Plant	nf-mag	g__Rhizobium	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Sorangium	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Sphingomonas	1	genus	classified
Plant_sample_3	Plant	nf-mag	g__Streptomyces	2	genus	classified
Plant_sample_3	Plant	nf-mag	g__Telluria	2	genus	classified
Plant_sample_3	Plant	nf-mag	g__Variovorax	3	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Acidovorax	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Amycolatopsis	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Asticcacaulis	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Bradyrhizobium	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Cellvibrio	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Duganella	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Flavobacterium	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Mesorhizobium	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Micromonospora	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Nitrobacter	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Phenylobacterium	2	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Pseudomonas_E	3	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Rhizobium	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Sorangium	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Sphingomonas	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Streptomyces	2	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Telluria	1	genus	classified
Plant_sample_4	Plant	MetaWRAP	g__Variovorax	2	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Acidovorax	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Amycolatopsis	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Asticcacaulis	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Bradyrhizobium	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Cellvibrio	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Cupriavidus	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Duganella	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Flavobacterium	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Mesorhizobium	2	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Micromonospora	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Nitrobacter	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Phenylobacterium	2	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Pseudomonas_E	3	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Pseudoxanthomonas_A	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Rhizobium	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Sorangium	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Sphingomonas	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Streptomyces	2	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Telluria	1	genus	classified
Plant_sample_4	Plant	MetaflowX	g__Variovorax	2	genus	classified
Plant_sample_4	Plant	nf-mag	g__Acidovorax	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Amycolatopsis	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Asticcacaulis	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Bradyrhizobium	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Cellvibrio	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Cupriavidus	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Duganella	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Flavobacterium	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Mesorhizobium	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Micromonospora	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Nitrobacter	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Phenylobacterium	2	genus	classified
Plant_sample_4	Plant	nf-mag	g__Pseudoduganella	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Pseudomonas_E	4	genus	classified
Plant_sample_4	Plant	nf-mag	g__Pseudoxanthomonas_A	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Rhizobium	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Sorangium	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Sphingomonas	1	genus	classified
Plant_sample_4	Plant	nf-mag	g__Streptomyces	2	genus	classified
Plant_sample_4	Plant	nf-mag	g__Telluria	2	genus	classified
Plant_sample_4	Plant	nf-mag	g__Variovorax	2	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Algoriphagus	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Bradyrhizobium	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Catelliglobosispora	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Cellvibrio	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Devosia_A	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Duganella	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Flavobacterium	2	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Mesorhizobium	2	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Nitrobacter	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Phenylobacterium	2	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Pseudomonas_E	3	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Rhizobium	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Sorangium	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Sphingomonas	1	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Streptomyces	3	genus	classified
Plant_sample_5	Plant	MetaWRAP	g__Variovorax	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Acidovorax	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Algoriphagus	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Bradyrhizobium	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Catelliglobosispora	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Cellvibrio	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Cupriavidus	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Devosia_A	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Duganella	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Flavobacterium	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Mesorhizobium	2	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Nitrobacter	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Phenylobacterium	1	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Pseudomonas_E	3	genus	classified
Plant_sample_5	Plant	MetaflowX	g__Rhizobium	1	genus	classified
